x,y,u,v
461,32,1.39342,-2.76392e-07
462,32,1.39343,-2.76029e-07
463,32,1.39344,-2.75665e-07
464,32,1.39345,-2.753e-07
465,32,1.39347,-2.74935e-07
466,32,1.39348,-2.74569e-07
467,32,1.39349,-2.74202e-07
468,32,1.3935,-2.73834e-07
469,32,1.39351,-2.73466e-07
470,32,1.39352,-2.73096e-07
471,32,1.39353,-2.72726e-07
472,32,1.39354,-2.72356e-07
473,32,1.39355,-2.71984e-07
474,32,1.39356,-2.71612e-07
475,32,1.39357,-2.71238e-07
476,32,1.39358,-2.70864e-07
477,32,1.39359,-2.7049e-07
478,32,1.3936,-2.70114e-07
479,32,1.39361,-2.69738e-07
480,32,1.39362,-2.69361e-07
481,32,1.39363,-2.68983e-07
482,32,1.39364,-2.68605e-07
483,32,1.39365,-2.68225e-07
484,32,1.39366,-2.67845e-07
485,32,1.39367,-2.67464e-07
486,32,1.39368,-2.67083e-07
487,32,1.39369,-2.667e-07
488,32,1.3937,-2.66317e-07
489,32,1.39371,-2.65933e-07
490,32,1.39372,-2.65549e-07
491,32,1.39373,-2.65163e-07
492,32,1.39374,-2.64777e-07
493,32,1.39375,-2.6439e-07
494,32,1.39376,-2.64003e-07
495,32,1.39377,-2.63614e-07
496,32,1.39378,-2.63225e-07
497,32,1.39379,-2.62835e-07
498,32,1.3938,-2.62444e-07
499,32,1.39381,-2.62053e-07
500,32,1.39382,-2.61661e-07
501,32,1.39383,-2.61268e-07
502,32,1.39384,-2.60874e-07
503,32,1.39385,-2.6048e-07
504,32,1.39386,-2.60085e-07
505,32,1.39387,-2.59689e-07
506,32,1.39388,-2.59293e-07
507,32,1.39389,-2.58895e-07
508,32,1.3939,-2.58497e-07
509,32,1.39391,-2.58099e-07
510,32,1.39392,-2.57699e-07
511,32,1.39393,-2.57299e-07
512,32,1.39394,-2.56898e-07
513,32,1.39395,-2.56496e-07
514,32,1.39396,-2.56094e-07
515,32,1.39398,-2.55691e-07
516,32,1.39399,-2.55287e-07
517,32,1.394,-2.54882e-07
518,32,1.39401,-2.54477e-07
519,32,1.39402,-2.54071e-07
520,32,1.39403,-2.53665e-07
521,32,1.39404,-2.53257e-07
522,32,1.39405,-2.52849e-07
523,32,1.39406,-2.5244e-07
524,32,1.39407,-2.52031e-07
525,32,1.39408,-2.51621e-07
526,32,1.39409,-2.5121e-07
527,32,1.3941,-2.50798e-07
528,32,1.39411,-2.50386e-07
529,32,1.39412,-2.49973e-07
530,32,1.39413,-2.49559e-07
531,32,1.39414,-2.49145e-07
532,32,1.39415,-2.4873e-07
533,32,1.39416,-2.48314e-07
534,32,1.39417,-2.47898e-07
535,32,1.39418,-2.47481e-07
536,32,1.39419,-2.47063e-07
537,32,1.3942,-2.46644e-07
538,32,1.39421,-2.46225e-07
539,32,1.39422,-2.45806e-07
540,32,1.39423,-2.45385e-07
541,32,1.39424,-2.44964e-07
542,32,1.39425,-2.44542e-07
543,32,1.39426,-2.4412e-07
544,32,1.39427,-2.43697e-07
545,32,1.39428,-2.43273e-07
546,32,1.39429,-2.42848e-07
547,32,1.3943,-2.42423e-07
548,32,1.39431,-2.41997e-07
549,32,1.39432,-2.41571e-07
550,32,1.39433,-2.41144e-07
551,32,1.39434,-2.40716e-07
552,32,1.39435,-2.40288e-07
553,32,1.39436,-2.39859e-07
554,32,1.39437,-2.39429e-07
555,32,1.39439,-2.38999e-07
556,32,1.3944,-2.38568e-07
557,32,1.39441,-2.38136e-07
558,32,1.39442,-2.37704e-07
559,32,1.39443,-2.37271e-07
560,32,1.39444,-2.36838e-07
561,32,1.39445,-2.36404e-07
562,32,1.39446,-2.35969e-07
563,32,1.39447,-2.35534e-07
564,32,1.39448,-2.35098e-07
565,32,1.39449,-2.34661e-07
566,32,1.3945,-2.34224e-07
567,32,1.39451,-2.33786e-07
568,32,1.39452,-2.33348e-07
569,32,1.39453,-2.32909e-07
570,32,1.39454,-2.32469e-07
571,32,1.39455,-2.32029e-07
572,32,1.39456,-2.31588e-07
573,32,1.39457,-2.31147e-07
574,32,1.39458,-2.30705e-07
575,32,1.39459,-2.30262e-07
576,32,1.3946,-2.29819e-07
577,32,1.39461,-2.29375e-07
578,32,1.39462,-2.28931e-07
579,32,1.39463,-2.28486e-07
580,32,1.39464,-2.2804e-07
581,32,1.39465,-2.27594e-07
582,32,1.39466,-2.27147e-07
583,32,1.39467,-2.267e-07
584,32,1.39468,-2.26252e-07
585,32,1.39469,-2.25804e-07
586,32,1.3947,-2.25355e-07
587,32,1.39471,-2.24905e-07
588,32,1.39472,-2.24455e-07
589,32,1.39473,-2.24004e-07
590,32,1.39474,-2.23553e-07
591,32,1.39475,-2.23101e-07
592,32,1.39476,-2.22649e-07
593,32,1.39477,-2.22196e-07
594,32,1.39478,-2.21743e-07
595,32,1.39479,-2.21289e-07
596,32,1.3948,-2.20834e-07
597,32,1.39481,-2.20379e-07
598,32,1.39482,-2.19924e-07
599,32,1.39483,-2.19468e-07
600,32,1.39484,-2.19011e-07
601,32,1.39485,-2.18554e-07
602,32,1.39486,-2.18096e-07
603,32,1.39487,-2.17638e-07
604,32,1.39488,-2.17179e-07
605,32,1.39489,-2.1672e-07
606,32,1.3949,-2.1626e-07
607,32,1.39491,-2.158e-07
608,32,1.39492,-2.15339e-07
609,32,1.39493,-2.14878e-07
610,32,1.39494,-2.14416e-07
611,32,1.39495,-2.13954e-07
612,32,1.39496,-2.13491e-07
613,32,1.39497,-2.13028e-07
614,32,1.39498,-2.12564e-07
615,32,1.39499,-2.121e-07
616,32,1.395,-2.11636e-07
617,32,1.39501,-2.1117e-07
618,32,1.39502,-2.10705e-07
619,32,1.39503,-2.10239e-07
620,32,1.39504,-2.09772e-07
621,32,1.39505,-2.09305e-07
622,32,1.39506,-2.08837e-07
623,32,1.39507,-2.08369e-07
624,32,1.39508,-2.07901e-07
625,32,1.39509,-2.07432e-07
626,32,1.3951,-2.06962e-07
627,32,1.39511,-2.06493e-07
628,32,1.39512,-2.06022e-07
629,32,1.39513,-2.05552e-07
630,32,1.39514,-2.0508e-07
631,32,1.39515,-2.04609e-07
632,32,1.39516,-2.04137e-07
633,32,1.39516,-2.03664e-07
634,32,1.39517,-2.03191e-07
635,32,1.39518,-2.02718e-07
636,32,1.39519,-2.02244e-07
637,32,1.3952,-2.0177e-07
638,32,1.39521,-2.01295e-07
639,32,1.39522,-2.0082e-07
640,32,1.39523,-2.00345e-07
641,32,1.39524,-1.99869e-07
642,32,1.39525,-1.99393e-07
643,32,1.39526,-1.98916e-07
644,32,1.39527,-1.98439e-07
645,32,1.39528,-1.97961e-07
646,32,1.39529,-1.97483e-07
647,32,1.3953,-1.97005e-07
648,32,1.39531,-1.96526e-07
649,32,1.39532,-1.96047e-07
650,32,1.39533,-1.95568e-07
651,32,1.39534,-1.95088e-07
652,32,1.39535,-1.94608e-07
653,32,1.39536,-1.94127e-07
654,32,1.39537,-1.93646e-07
655,32,1.39538,-1.93165e-07
656,32,1.39538,-1.92683e-07
657,32,1.39539,-1.92201e-07
658,32,1.3954,-1.91718e-07
659,32,1.39541,-1.91236e-07
660,32,1.39542,-1.90753e-07
661,32,1.39543,-1.90269e-07
662,32,1.39544,-1.89785e-07
663,32,1.39545,-1.89301e-07
664,32,1.39546,-1.88816e-07
665,32,1.39547,-1.88331e-07
666,32,1.39548,-1.87846e-07
667,32,1.39549,-1.87361e-07
668,32,1.3955,-1.86875e-07
669,32,1.39551,-1.86388e-07
670,32,1.39552,-1.85902e-07
671,32,1.39552,-1.85415e-07
672,32,1.39553,-1.84928e-07
673,32,1.39554,-1.8444e-07
674,32,1.39555,-1.83952e-07
675,32,1.39556,-1.83464e-07
676,32,1.39557,-1.82976e-07
677,32,1.39558,-1.82487e-07
678,32,1.39559,-1.81998e-07
679,32,1.3956,-1.81508e-07
680,32,1.39561,-1.81019e-07
681,32,1.39562,-1.80529e-07
682,32,1.39563,-1.80038e-07
683,32,1.39563,-1.79548e-07
684,32,1.39564,-1.79057e-07
685,32,1.39565,-1.78566e-07
686,32,1.39566,-1.78074e-07
687,32,1.39567,-1.77583e-07
688,32,1.39568,-1.77091e-07
689,32,1.39569,-1.76598e-07
690,32,1.3957,-1.76106e-07
691,32,1.39571,-1.75613e-07
692,32,1.39572,-1.7512e-07
693,32,1.39572,-1.74627e-07
694,32,1.39573,-1.74133e-07
695,32,1.39574,-1.73639e-07
696,32,1.39575,-1.73145e-07
697,32,1.39576,-1.72651e-07
698,32,1.39577,-1.72156e-07
699,32,1.39578,-1.71661e-07
700,32,1.39579,-1.71166e-07
701,32,1.39579,-1.70671e-07
702,32,1.3958,-1.70175e-07
703,32,1.39581,-1.69679e-07
704,32,1.39582,-1.69183e-07
705,32,1.39583,-1.68687e-07
706,32,1.39584,-1.68191e-07
707,32,1.39585,-1.67694e-07
708,32,1.39586,-1.67197e-07
709,32,1.39586,-1.667e-07
710,32,1.39587,-1.66202e-07
711,32,1.39588,-1.65705e-07
712,32,1.39589,-1.65207e-07
713,32,1.3959,-1.64709e-07
714,32,1.39591,-1.64211e-07
715,32,1.39592,-1.63712e-07
716,32,1.39592,-1.63214e-07
717,32,1.39593,-1.62715e-07
718,32,1.39594,-1.62216e-07
719,32,1.39595,-1.61717e-07
720,32,1.39596,-1.61217e-07
721,32,1.39597,-1.60718e-07
722,32,1.39598,-1.60218e-07
723,32,1.39598,-1.59718e-07
724,32,1.39599,-1.59218e-07
725,32,1.396,-1.58718e-07
726,32,1.39601,-1.58217e-07
727,32,1.39602,-1.57716e-07
728,32,1.39603,-1.57215e-07
729,32,1.39603,-1.56714e-07
730,32,1.39604,-1.56213e-07
731,32,1.39605,-1.55712e-07
732,32,1.39606,-1.5521e-07
733,32,1.39607,-1.54709e-07
734,32,1.39608,-1.54207e-07
735,32,1.39608,-1.53705e-07
736,32,1.39609,-1.53203e-07
737,32,1.3961,-1.52701e-07
738,32,1.39611,-1.52198e-07
739,32,1.39612,-1.51696e-07
740,32,1.39613,-1.51193e-07
741,32,1.39613,-1.5069e-07
742,32,1.39614,-1.50187e-07
743,32,1.39615,-1.49684e-07
744,32,1.39616,-1.4918e-07
745,32,1.39617,-1.48677e-07
746,32,1.39617,-1.48174e-07
747,32,1.39618,-1.4767e-07
748,32,1.39619,-1.47166e-07
749,32,1.3962,-1.46662e-07
750,32,1.39621,-1.46158e-07
751,32,1.39621,-1.45654e-07
752,32,1.39622,-1.4515e-07
753,32,1.39623,-1.44645e-07
754,32,1.39624,-1.44141e-07
755,32,1.39625,-1.43636e-07
756,32,1.39625,-1.43131e-07
757,32,1.39626,-1.42626e-07
758,32,1.39627,-1.42121e-07
759,32,1.39628,-1.41616e-07
760,32,1.39628,-1.41111e-07
761,32,1.39629,-1.40606e-07
762,32,1.3963,-1.40101e-07
763,32,1.39631,-1.39595e-07
764,32,1.39632,-1.3909e-07
765,32,1.39632,-1.38584e-07
766,32,1.39633,-1.38078e-07
767,32,1.39634,-1.37572e-07
768,32,1.39635,-1.37066e-07
769,32,1.39635,-1.3656e-07
770,32,1.39636,-1.36054e-07
771,32,1.39637,-1.35548e-07
772,32,1.39638,-1.35042e-07
773,32,1.39638,-1.34536e-07
774,32,1.39639,-1.34029e-07
775,32,1.3964,-1.33523e-07
776,32,1.39641,-1.33016e-07
777,32,1.39641,-1.32509e-07
778,32,1.39642,-1.32003e-07
779,32,1.39643,-1.31496e-07
780,32,1.39644,-1.30989e-07
781,32,1.39644,-1.30482e-07
782,32,1.39645,-1.29975e-07
783,32,1.39646,-1.29468e-07
784,32,1.39647,-1.28961e-07
785,32,1.39647,-1.28454e-07
786,32,1.39648,-1.27947e-07
787,32,1.39649,-1.27439e-07
788,32,1.3965,-1.26932e-07
789,32,1.3965,-1.26425e-07
790,32,1.39651,-1.25917e-07
791,32,1.39652,-1.2541e-07
792,32,1.39652,-1.24902e-07
793,32,1.39653,-1.24394e-07
794,32,1.39654,-1.23887e-07
795,32,1.39655,-1.23379e-07
796,32,1.39655,-1.22871e-07
797,32,1.39656,-1.22363e-07
798,32,1.39657,-1.21856e-07
799,32,1.39657,-1.21348e-07
800,32,1.39658,-1.2084e-07
801,32,1.39659,-1.20332e-07
802,32,1.3966,-1.19824e-07
803,32,1.3966,-1.19316e-07
804,32,1.39661,-1.18808e-07
805,32,1.39662,-1.183e-07
806,32,1.39662,-1.17791e-07
807,32,1.39663,-1.17283e-07
808,32,1.39664,-1.16775e-07
809,32,1.39664,-1.16267e-07
810,32,1.39665,-1.15759e-07
811,32,1.39666,-1.1525e-07
812,32,1.39666,-1.14742e-07
813,32,1.39667,-1.14234e-07
814,32,1.39668,-1.13725e-07
815,32,1.39668,-1.13217e-07
816,32,1.39669,-1.12708e-07
817,32,1.3967,-1.122e-07
818,32,1.39671,-1.11692e-07
819,32,1.39671,-1.11183e-07
820,32,1.39672,-1.10675e-07
821,32,1.39673,-1.10166e-07
822,32,1.39673,-1.09658e-07
823,32,1.39674,-1.09149e-07
824,32,1.39675,-1.0864e-07
825,32,1.39675,-1.08132e-07
826,32,1.39676,-1.07623e-07
827,32,1.39676,-1.07115e-07
828,32,1.39677,-1.06606e-07
829,32,1.39678,-1.06097e-07
830,32,1.39678,-1.05589e-07
831,32,1.39679,-1.0508e-07
832,32,1.3968,-1.04571e-07
833,32,1.3968,-1.04063e-07
834,32,1.39681,-1.03554e-07
835,32,1.39682,-1.03045e-07
836,32,1.39682,-1.02537e-07
837,32,1.39683,-1.02028e-07
838,32,1.39684,-1.01519e-07
839,32,1.39684,-1.01011e-07
840,32,1.39685,-1.00502e-07
841,32,1.39685,-9.99932e-08
842,32,1.39686,-9.94844e-08
843,32,1.39687,-9.89757e-08
844,32,1.39687,-9.84669e-08
845,32,1.39688,-9.79583e-08
846,32,1.39689,-9.74495e-08
847,32,1.39689,-9.69408e-08
848,32,1.3969,-9.6432e-08
849,32,1.3969,-9.59234e-08
850,32,1.39691,-9.54146e-08
851,32,1.39692,-9.49059e-08
852,32,1.39692,-9.43971e-08
853,32,1.39693,-9.38885e-08
854,32,1.39693,-9.33797e-08
855,32,1.39694,-9.28711e-08
856,32,1.39695,-9.23623e-08
857,32,1.39695,-9.18537e-08
858,32,1.39696,-9.13449e-08
859,32,1.39696,-9.08363e-08
860,32,1.39697,-9.03275e-08
861,32,1.39698,-8.98189e-08
862,32,1.39698,-8.93102e-08
863,32,1.39699,-8.88016e-08
864,32,1.39699,-8.82929e-08
865,32,1.397,-8.77843e-08
866,32,1.39701,-8.72756e-08
867,32,1.39701,-8.67671e-08
868,32,1.39702,-8.62584e-08
869,32,1.39702,-8.57498e-08
870,32,1.39703,-8.52411e-08
871,32,1.39703,-8.47326e-08
872,32,1.39704,-8.4224e-08
873,32,1.39704,-8.37155e-08
874,32,1.39705,-8.32069e-08
875,32,1.39706,-8.26984e-08
876,32,1.39706,-8.21898e-08
877,32,1.39707,-8.16814e-08
878,32,1.39707,-8.11727e-08
879,32,1.39708,-8.06644e-08
880,32,1.39708,-8.01558e-08
881,32,1.39709,-7.96474e-08
882,32,1.3971,-7.91388e-08
883,32,1.3971,-7.86305e-08
884,32,1.39711,-7.8122e-08
885,32,1.39711,-7.76136e-08
886,32,1.39712,-7.71051e-08
887,32,1.39712,-7.65969e-08
888,32,1.39713,-7.60884e-08
889,32,1.39713,-7.55801e-08
890,32,1.39714,-7.50717e-08
891,32,1.39714,-7.45634e-08
892,32,1.39715,-7.4055e-08
893,32,1.39715,-7.35468e-08
894,32,1.39716,-7.30384e-08
895,32,1.39716,-7.25303e-08
896,32,1.39717,-7.20219e-08
897,32,1.39718,-7.15138e-08
898,32,1.39718,-7.10054e-08
899,32,1.39719,-7.04973e-08
900,32,1.39719,-6.9989e-08
901,32,1.3972,-6.9481e-08
902,32,1.3972,-6.89727e-08
903,32,1.39721,-6.84647e-08
904,32,1.39721,-6.79564e-08
905,32,1.39722,-6.74484e-08
906,32,1.39722,-6.69402e-08
907,32,1.39723,-6.64322e-08
908,32,1.39723,-6.5924e-08
909,32,1.39724,-6.54161e-08
910,32,1.39724,-6.4908e-08
911,32,1.39725,-6.44001e-08
912,32,1.39725,-6.3892e-08
913,32,1.39726,-6.33841e-08
914,32,1.39726,-6.2876e-08
915,32,1.39727,-6.23682e-08
916,32,1.39727,-6.18601e-08
917,32,1.39728,-6.13524e-08
918,32,1.39728,-6.08443e-08
919,32,1.39729,-6.03366e-08
920,32,1.39729,-5.98286e-08
921,32,1.39729,-5.93209e-08
922,32,1.3973,-5.88129e-08
923,32,1.3973,-5.83053e-08
924,32,1.39731,-5.77973e-08
925,32,1.39731,-5.72897e-08
926,32,1.39732,-5.67818e-08
927,32,1.39732,-5.62742e-08
928,32,1.39733,-5.57664e-08
929,32,1.39733,-5.52588e-08
930,32,1.39734,-5.4751e-08
931,32,1.39734,-5.42435e-08
932,32,1.39735,-5.37358e-08
933,32,1.39735,-5.32283e-08
934,32,1.39736,-5.27206e-08
935,32,1.39736,-5.22132e-08
936,32,1.39736,-5.17055e-08
937,32,1.39737,-5.11982e-08
938,32,1.39737,-5.06906e-08
939,32,1.39738,-5.01833e-08
940,32,1.39738,-4.96758e-08
941,32,1.39739,-4.91686e-08
942,32,1.39739,-4.86611e-08
943,32,1.3974,-4.8154e-08
944,32,1.3974,-4.76467e-08
945,32,1.3974,-4.71397e-08
946,32,1.39741,-4.66325e-08
947,32,1.39741,-4.61257e-08
948,32,1.39742,-4.56186e-08
949,32,1.39742,-4.5112e-08
950,32,1.39743,-4.46052e-08
951,32,1.39743,-4.40988e-08
952,32,1.39743,-4.35923e-08
953,32,1.39744,-4.30862e-08
954,32,1.39744,-4.25801e-08
955,32,1.39745,-4.20745e-08
956,32,1.39745,-4.15689e-08
957,32,1.39745,-4.1064e-08
958,32,1.39746,-4.05591e-08
959,32,1.39746,-4.00549e-08
960,32,1.39747,-3.9551e-08
961,32,1.39747,-3.9048e-08
962,32,1.39747,-3.85454e-08
963,32,1.39748,-3.80439e-08
964,32,1.39748,-3.75431e-08
965,32,1.39749,-3.70438e-08
966,32,1.39749,-3.65454e-08
967,32,1.39749,-3.6049e-08
968,32,1.3975,-3.5554e-08
969,32,1.3975,-3.50615e-08
970,32,1.39751,-3.45713e-08
971,32,1.39751,-3.40842e-08
972,32,1.39751,-3.36004e-08
973,32,1.39752,-3.31209e-08
974,32,1.39752,-3.26459e-08
975,32,1.39752,-3.21768e-08
976,32,1.39753,-3.1714e-08
977,32,1.39753,-3.12593e-08
978,32,1.39754,-3.08135e-08
979,32,1.39754,-3.03786e-08
980,32,1.39754,-2.99563e-08
981,32,1.39755,-2.9549e-08
982,32,1.39755,-2.9159e-08
983,32,1.39755,-2.87903e-08
984,32,1.39756,-2.84454e-08
985,32,1.39756,-2.81294e-08
986,32,1.39757,-2.78479e-08
987,32,1.39757,-2.76054e-08
988,32,1.39757,-2.74101e-08
989,32,1.39758,-2.72722e-08
990,32,1.39758,-2.71964e-08
991,32,1.39758,-2.71976e-08
992,32,1.39759,-2.72944e-08
993,32,1.39759,-2.74881e-08
994,32,1.39759,-2.78069e-08
995,32,1.3976,-2.82813e-08
996,32,1.3976,-2.89046e-08
997,32,1.3976,-2.97217e-08
998,32,1.39761,-3.07971e-08
999,32,1.39761,-3.20745e-08
1000,32,1.39762,-3.36439e-08
1001,32,1.39762,-3.56235e-08
1002,32,1.39762,-3.78692e-08
1003,32,1.39763,-4.04576e-08
1004,32,1.39763,-4.3703e-08
1005,32,1.39763,-4.72255e-08
1006,32,1.39764,-5.10882e-08
1007,32,1.39764,-5.57363e-08
1008,32,1.39765,-6.07405e-08
1009,32,1.39765,-6.57722e-08
1010,32,1.39766,-7.16354e-08
1011,32,1.39766,-7.75128e-08
1012,32,1.39767,-8.33084e-08
1013,32,1.39767,-8.90241e-08
1014,32,1.39768,-9.48059e-08
1015,32,1.39768,-9.93496e-08
1016,32,1.39769,-1.03803e-07
1017,32,1.39769,-1.06532e-07
1018,32,1.3977,-1.09015e-07
1019,32,1.3977,-1.08654e-07
1020,32,1.39772,-1.08611e-07
1,33,1,0
2,33,1.00187,-0.000128656
3,33,1.00755,-0.000254293
4,33,1.01668,-0.000370053
5,33,1.02915,-0.000476152
6,33,1.04414,-0.000570534
7,33,1.06081,-0.000650307
8,33,1.07894,-0.000713819
9,33,1.0982,-0.000761138
10,33,1.11779,-0.000793372
11,33,1.13713,-0.000811779
12,33,1.15607,-0.000816671
13,33,1.17444,-0.000809826
14,33,1.19187,-0.000793865
15,33,1.20819,-0.000770118
16,33,1.22338,-0.000739788
17,33,1.23747,-0.000704905
18,33,1.2504,-0.000666943
19,33,1.26216,-0.000626823
20,33,1.27284,-0.000585641
21,33,1.28253,-0.000544342
22,33,1.29126,-0.000503533
23,33,1.29909,-0.000463758
24,33,1.30612,-0.000425448
25,33,1.31241,-0.00038887
26,33,1.31803,-0.00035424
27,33,1.32302,-0.000321698
28,33,1.32747,-0.000291286
29,33,1.33143,-0.000263021
30,33,1.33494,-0.000236888
31,33,1.33804,-0.000212826
32,33,1.34079,-0.000190755
33,33,1.34321,-0.000170584
34,33,1.34535,-0.000152212
35,33,1.34723,-0.000135528
36,33,1.34889,-0.000120418
37,33,1.35034,-0.000106772
38,33,1.35162,-9.4478e-05
39,33,1.35273,-8.34285e-05
40,33,1.3537,-7.352e-05
41,33,1.35455,-6.46543e-05
42,33,1.35529,-5.67386e-05
43,33,1.35593,-4.96858e-05
44,33,1.35649,-4.34145e-05
45,33,1.35697,-3.78497e-05
46,33,1.35738,-3.29215e-05
47,33,1.35774,-2.8566e-05
48,33,1.35804,-2.47245e-05
49,33,1.3583,-2.13433e-05
50,33,1.35852,-1.83734e-05
51,33,1.35871,-1.57706e-05
52,33,1.35887,-1.34943e-05
53,33,1.359,-1.15084e-05
54,33,1.35912,-9.77983e-06
55,33,1.35921,-8.27909e-06
56,33,1.35929,-6.97961e-06
57,33,1.35935,-5.85755e-06
58,33,1.3594,-4.89161e-06
59,33,1.35944,-4.06274e-06
60,33,1.35948,-3.35398e-06
61,33,1.3595,-2.75022e-06
62,33,1.35953,-2.23807e-06
63,33,1.35954,-1.80563e-06
64,33,1.35955,-1.44239e-06
65,33,1.35956,-1.13906e-06
66,33,1.35957,-8.8745e-07
67,33,1.35957,-6.8037e-07
68,33,1.35957,-5.11494e-07
69,33,1.35957,-3.75284e-07
70,33,1.35957,-2.66899e-07
71,33,1.35957,-1.82115e-07
72,33,1.35957,-1.17259e-07
73,33,1.35957,-6.91413e-08
74,33,1.35957,-3.50003e-08
75,33,1.35956,-1.24524e-08
76,33,1.35956,5.54671e-10
77,33,1.35956,5.78148e-09
78,33,1.35956,4.73348e-09
79,33,1.35956,-1.30699e-09
80,33,1.35956,-1.12522e-08
81,33,1.35956,-2.41838e-08
82,33,1.35956,-3.93302e-08
83,33,1.35956,-5.60474e-08
84,33,1.35956,-7.38009e-08
85,33,1.35956,-9.2151e-08
86,33,1.35956,-1.10739e-07
87,33,1.35956,-1.29276e-07
88,33,1.35956,-1.47531e-07
89,33,1.35956,-1.65324e-07
90,33,1.35957,-1.82519e-07
91,33,1.35957,-1.99012e-07
92,33,1.35957,-2.1473e-07
93,33,1.35958,-2.29628e-07
94,33,1.35958,-2.43675e-07
95,33,1.35958,-2.56863e-07
96,33,1.35959,-2.69192e-07
97,33,1.35959,-2.80676e-07
98,33,1.35959,-2.91336e-07
99,33,1.3596,-3.01199e-07
100,33,1.3596,-3.10298e-07
101,33,1.35961,-3.18669e-07
102,33,1.35961,-3.26349e-07
103,33,1.35962,-3.33377e-07
104,33,1.35962,-3.39793e-07
105,33,1.35963,-3.45637e-07
106,33,1.35963,-3.50947e-07
107,33,1.35964,-3.55761e-07
108,33,1.35964,-3.60116e-07
109,33,1.35965,-3.64047e-07
110,33,1.35965,-3.67588e-07
111,33,1.35966,-3.70771e-07
112,33,1.35967,-3.73624e-07
113,33,1.35967,-3.76178e-07
114,33,1.35968,-3.78457e-07
115,33,1.35968,-3.80487e-07
116,33,1.35969,-3.82291e-07
117,33,1.35969,-3.83888e-07
118,33,1.3597,-3.853e-07
119,33,1.3597,-3.86544e-07
120,33,1.35971,-3.87636e-07
121,33,1.35972,-3.88592e-07
122,33,1.35972,-3.89425e-07
123,33,1.35973,-3.90148e-07
124,33,1.35973,-3.90772e-07
125,33,1.35974,-3.91308e-07
126,33,1.35975,-3.91765e-07
127,33,1.35975,-3.92153e-07
128,33,1.35976,-3.92477e-07
129,33,1.35976,-3.92746e-07
130,33,1.35977,-3.92966e-07
131,33,1.35977,-3.93142e-07
132,33,1.35978,-3.93279e-07
133,33,1.35979,-3.93382e-07
134,33,1.35979,-3.93455e-07
135,33,1.3598,-3.93502e-07
136,33,1.3598,-3.93525e-07
137,33,1.35981,-3.93528e-07
138,33,1.35982,-3.93512e-07
139,33,1.35982,-3.93481e-07
140,33,1.35983,-3.93436e-07
141,33,1.35983,-3.93379e-07
142,33,1.35984,-3.93312e-07
143,33,1.35985,-3.93235e-07
144,33,1.35985,-3.93151e-07
145,33,1.35986,-3.93059e-07
146,33,1.35986,-3.92962e-07
147,33,1.35987,-3.92859e-07
148,33,1.35988,-3.92751e-07
149,33,1.35988,-3.9264e-07
150,33,1.35989,-3.92525e-07
151,33,1.35989,-3.92408e-07
152,33,1.3599,-3.92287e-07
153,33,1.35991,-3.92165e-07
154,33,1.35991,-3.9204e-07
155,33,1.35992,-3.91914e-07
156,33,1.35992,-3.91786e-07
157,33,1.35993,-3.91656e-07
158,33,1.35994,-3.91526e-07
159,33,1.35994,-3.91394e-07
160,33,1.35995,-3.91261e-07
161,33,1.35995,-3.91127e-07
162,33,1.35996,-3.90993e-07
163,33,1.35997,-3.90857e-07
164,33,1.35997,-3.90721e-07
165,33,1.35998,-3.90583e-07
166,33,1.35999,-3.90445e-07
167,33,1.35999,-3.90307e-07
168,33,1.36,-3.90167e-07
169,33,1.36,-3.90027e-07
170,33,1.36001,-3.89887e-07
171,33,1.36002,-3.89745e-07
172,33,1.36002,-3.89603e-07
173,33,1.36003,-3.8946e-07
174,33,1.36003,-3.89316e-07
175,33,1.36004,-3.89172e-07
176,33,1.36005,-3.89027e-07
177,33,1.36005,-3.88881e-07
178,33,1.36006,-3.88734e-07
179,33,1.36007,-3.88587e-07
180,33,1.36007,-3.88439e-07
181,33,1.36008,-3.8829e-07
182,33,1.36008,-3.8814e-07
183,33,1.36009,-3.8799e-07
184,33,1.3601,-3.87838e-07
185,33,1.3601,-3.87686e-07
186,33,1.36011,-3.87533e-07
187,33,1.36012,-3.87379e-07
188,33,1.36012,-3.87225e-07
189,33,1.36013,-3.8707e-07
190,33,1.36014,-3.86913e-07
191,33,1.36014,-3.86756e-07
192,33,1.36015,-3.86598e-07
193,33,1.36015,-3.8644e-07
194,33,1.36016,-3.8628e-07
195,33,1.36017,-3.86119e-07
196,33,1.36017,-3.85958e-07
197,33,1.36018,-3.85796e-07
198,33,1.36019,-3.85633e-07
199,33,1.36019,-3.85469e-07
200,33,1.3602,-3.85304e-07
201,33,1.36021,-3.85138e-07
202,33,1.36021,-3.84972e-07
203,33,1.36022,-3.84804e-07
204,33,1.36023,-3.84636e-07
205,33,1.36023,-3.84467e-07
206,33,1.36024,-3.84297e-07
207,33,1.36024,-3.84126e-07
208,33,1.36025,-3.83954e-07
209,33,1.36026,-3.83781e-07
210,33,1.36026,-3.83607e-07
211,33,1.36027,-3.83433e-07
212,33,1.36028,-3.83257e-07
213,33,1.36028,-3.83081e-07
214,33,1.36029,-3.82904e-07
215,33,1.3603,-3.82726e-07
216,33,1.3603,-3.82547e-07
217,33,1.36031,-3.82367e-07
218,33,1.36032,-3.82186e-07
219,33,1.36032,-3.82004e-07
220,33,1.36033,-3.81821e-07
221,33,1.36034,-3.81638e-07
